,source_id,carbon,silicon,sulfur,phosphorus,magnesium,manganese,nickel,copper,molybdenum,chromium,aluminium,tin,perlite_perc,ferrite_perc,durability_liquid_state,tensile_liquid_state,austenitization_temp,austenitization_duration,hardening_temp,hardening_duration,Rm,R02,A5,HB,HRC,HRA,HV,impact_strength,impact_strength_temp,austenite_perc,martensite_perc,retained_austenite_perc
1052,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,830.0,60.0,400.0,15.0,600.0,385.0,7.0,,,,200.0,,21.0,,,
1053,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,830.0,60.0,400.0,30.0,650.0,400.0,7.5,,,,215.0,,21.0,,,
1054,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,830.0,60.0,400.0,60.0,660.0,420.0,7.5,,,,225.0,,21.0,,,
1055,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,830.0,60.0,400.0,120.0,710.0,450.0,7.5,,,,235.0,,21.0,,,
1056,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,350.0,8.0,1200.0,845.0,4.0,,,,350.0,,21.0,,,
1057,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,350.0,15.0,1210.0,850.0,4.0,,,,360.0,,21.0,,,
1058,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,350.0,30.0,1200.0,845.0,4.0,,,,360.0,,21.0,,,
1059,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,350.0,60.0,1250.0,900.0,5.0,,,,375.0,,21.0,,,
1060,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,350.0,120.0,1200.0,825.0,4.5,,,,350.0,,21.0,,,
1061,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,400.0,8.0,800.0,525.0,10.0,,,,265.0,,21.0,,,
1062,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,400.0,15.0,850.0,550.0,10.0,,,,275.0,,21.0,,,
1063,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,400.0,30.0,800.0,525.0,10.0,,,,260.0,,21.0,,,
1064,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,400.0,60.0,860.0,550.0,11.0,,,,285.0,,21.0,,,
1065,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,860.0,60.0,400.0,120.0,900.0,590.0,11.0,,,,300.0,,21.0,,,
1066,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,300.0,8.0,2000.0,1630.0,0.0,,,,600.0,,21.0,,,
1067,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,300.0,15.0,1750.0,1400.0,0.0,,,,510.0,,21.0,,,
1068,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,300.0,30.0,1600.0,1310.0,0.0,,,,475.0,,21.0,,,
1069,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,300.0,60.0,1540.0,1190.0,0.0,,,,400.0,,21.0,,,
1070,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,300.0,120.0,1585.0,1250.0,0.0,,,,455.0,,21.0,,,
1071,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,350.0,8.0,1450.0,1150.0,1.0,,,,425.0,,21.0,,,
1072,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,350.0,15.0,1300.0,950.0,5.0,,,,400.0,,21.0,,,
1073,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,350.0,30.0,1290.0,900.0,5.0,,,,385.0,,21.0,,,
1074,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,350.0,60.0,1250.0,890.0,5.0,,,,375.0,,21.0,,,
1075,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,350.0,120.0,1480.0,1150.0,2.0,,,,445.0,,21.0,,,
1076,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,400.0,8.0,1250.0,900.0,5.0,,,,375.0,,21.0,,,
1077,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,400.0,15.0,1100.0,750.0,7.5,,,,325.0,,21.0,,,
1078,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,400.0,30.0,1060.0,750.0,7.5,,,,315.0,,21.0,,,
1079,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,400.0,60.0,1050.0,700.0,7.5,,,,310.0,,21.0,,,
1080,111,3.65,2.59,0.014,0.052,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,,507.0,12.1,900.0,60.0,400.0,120.0,1100.0,750.0,7.5,,,,325.0,,21.0,,,
1081,115,3.8,2.22,0.002,0.024,0.057,0.37,0.49,0.31,0.0,0.0,0.0,0.0,,,664.2,11.237000000000005,900.0,60.0,400.0,50.0,976.0,636.0,11.4,,,,,,21.0,,,
1082,116,3.56,2.83,0.008,0.039,0.042,0.22,0.0,0.0,0.0,0.0,0.0,0.0,,,462.3,21.93299999999998,900.0,150.0,360.0,120.0,,,,,,,392.0,,21.0,,,26.4
1083,117,3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,,,654.0,4.0,910.0,90.0,350.0,90.0,1125.0,800.0,8.0,341.0,,,,21.0,101.9,,,
1084,117,3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,,,654.0,4.0,910.0,90.0,370.0,90.0,1104.0,851.0,8.0,336.0,,,,21.0,116.5,,,
1085,117,3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,,,654.0,4.0,910.0,90.0,390.0,90.0,965.0,620.0,9.0,299.0,,,,21.0,128.9,,,
1086,117,3.56,2.68,0.006,0.03,0.0305,0.29,0.0,0.87,0.25,0.0,0.0,0.0,,,654.0,4.0,910.0,90.0,410.0,90.0,967.0,660.0,10.0,292.0,,,,21.0,136.2,,,
1087,118,3.35,2.82,0.003,0.003,0.06,0.0,0.93,0.0,0.0,0.0,0.0,0.0,,,450.84,20.270999999999994,950.0,240.0,260.0,240.0,1165.0,,,342.0,,,,,21.0,,,
1088,118,3.3,2.78,0.003,0.003,0.07,0.0,1.05,0.75,0.0,0.0,0.0,0.0,,,558.78,13.302000000000005,950.0,240.0,260.0,240.0,1155.0,,,345.0,,,,,21.0,,,
1089,118,3.4,2.8,0.003,0.003,0.06,0.0,0.97,0.7,0.0,0.0,0.0,0.0,,,546.8,13.273000000000003,950.0,240.0,260.0,240.0,1238.0,,,361.0,,,,,21.0,,,
1090,118,3.4,2.76,0.003,0.003,0.05,0.0,0.55,0.0,0.0,0.0,0.0,0.0,,,451.74,21.559999999999995,950.0,240.0,260.0,240.0,1085.0,,,298.0,,,,,21.0,,,
1091,118,3.35,2.75,0.003,0.003,0.05,0.0,0.45,0.0,0.0,0.0,0.0,0.0,,,451.61,21.700999999999993,950.0,240.0,260.0,240.0,1010.0,,,322.0,,,,,21.0,,,
1092,118,3.4,2.8,0.003,0.003,0.07,0.0,0.55,0.0,0.0,0.0,0.0,0.0,,,451.61,21.69899999999999,950.0,240.0,260.0,240.0,1215.0,,,375.0,,,,,21.0,,,
1093,120,3.75,2.55,0.08,0.03,0.08,0.19,1.42,0.62,0.0,0.0,0.0,0.0,,,631.01,8.903000000000015,900.0,120.0,280.0,120.0,,,,,,,,,21.0,8.3,,
1094,120,3.75,2.55,0.08,0.03,0.08,0.19,1.42,0.62,0.0,0.0,0.0,0.0,,,631.01,8.903000000000015,900.0,120.0,330.0,120.0,,,,,,,,,21.0,16.3,,
1095,120,3.75,2.55,0.08,0.03,0.08,0.19,1.42,0.62,0.0,0.0,0.0,0.0,,,631.01,8.903000000000015,900.0,120.0,380.0,120.0,,,,,,,,,21.0,28.4,,
1096,123,3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,,,475.18,10.135000000000009,840.0,60.0,375.0,45.0,1016.0,728.0,15.6,,,,,14.7,23.0,30.32,,
1097,123,3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,,,475.18,10.135000000000009,840.0,60.0,375.0,45.0,1016.0,728.0,15.6,,,,,10.1,-40.0,30.32,,
1098,124,3.46,2.61,0.023,0.02,0.038,0.25,0.54,0.03,0.0,0.04,0.0,0.0,,,469.75,14.103,840.0,60.0,375.0,45.0,952.0,747.0,10.9,,,,,,21.0,,,
1099,124,3.41,2.35,0.015,0.02,0.053,0.18,2.75,0.02,0.0,0.01,0.0,0.0,,,475.18,10.135000000000009,840.0,60.0,375.0,45.0,1016.0,728.0,15.6,,,,,,21.0,,,
1100,125,3.52,3.21,0.02,0.02,0.04,0.46,0.04,0.94,0.0,0.0,0.0,0.0,,,612.36,10.36400000000001,900.0,60.0,360.0,60.0,1168.0,896.0,16.0,,,,,,21.0,,,
1101,125,3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.0,0.0,0.0,0.0,,,673.23,18.17399999999999,920.0,60.0,360.0,90.0,998.0,786.0,6.5,,,,,140.0,80.0,,,
1102,125,3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.0,0.0,0.0,0.0,,,673.23,18.17399999999999,920.0,60.0,360.0,90.0,998.0,786.0,6.5,,,,,130.0,20.0,,,
1103,125,3.45,2.6,0.01,0.01,0.04,0.3,5.0,1.0,0.0,0.0,0.0,0.0,,,673.23,18.17399999999999,920.0,60.0,360.0,90.0,998.0,786.0,6.5,,,,,100.0,-40.0,,,
1104,125,3.52,3.21,0.02,0.02,0.04,0.46,0.04,0.94,0.0,0.0,0.0,0.0,,,612.36,10.36400000000001,900.0,60.0,360.0,60.0,1085.0,729.0,10.0,357.0,,,,124.0,21.0,,,
1105,126,3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,,,397.0,27.7,900.0,90.0,365.0,30.0,1111.1,816.0,3.0,,,,,,21.0,,,
1106,126,3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,,,397.0,27.7,900.0,90.0,365.0,60.0,1089.9,784.0,10.6,,,,,,21.0,,,
1107,126,3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,,,397.0,27.7,900.0,90.0,365.0,120.0,1085.7,778.0,12.1,,,,,,21.0,,,
1108,126,3.5,2.63,0.009,0.019,0.0471,0.318,0.042,0.055,0.0421,0.031,0.003,0.0058,,,397.0,27.7,900.0,90.0,365.0,180.0,1105.1,810.0,10.0,,,,,,21.0,,,
1109,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,235.0,480.0,1420.0,,1.95,,,,,25.0,21.0,,,
1110,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,235.0,360.0,1415.0,,1.98,,,,,22.0,21.0,,,
1111,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,235.0,240.0,1420.0,,2.0,,,,,10.0,21.0,,,
1112,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,375.0,120.0,980.0,,10.2,,,,,75.0,21.0,,,
1113,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,375.0,240.0,940.0,,7.8,,,,,80.0,21.0,,,
1114,127,3.57,2.6,0.007,0.01,0.05,0.47,1.6,0.6,0.03,0.04,0.0,0.0,,,669.63,7.100000000000012,900.0,90.0,375.0,360.0,920.0,,4.0,,,,,50.0,21.0,,,
1115,128,3.64,2.6,0.016,0.016,0.03,0.15,0.016,0.25,0.0,0.019,0.0,0.0,,,504.93,16.069999999999997,925.0,90.0,340.0,120.0,930.0,888.0,5.75,320.0,,,,,21.0,,,
1116,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,300.0,60.0,1420.0,1305.0,0.5,,,,,32.0,21.0,,,8.0
1117,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,300.0,120.0,1430.0,1350.0,3.5,,,,,60.0,21.0,,,14.0
1118,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,300.0,180.0,1450.0,1355.0,3.9,,,,,65.0,21.0,,,8.0
1119,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,300.0,240.0,1495.0,1400.0,3.0,,,,,30.0,21.0,,,7.0
1120,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,350.0,60.0,1150.0,1030.0,5.8,,,,,72.0,21.0,,,17.5
1121,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,350.0,120.0,1100.0,1000.0,8.0,,,,,105.0,21.0,,,26.0
1122,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,350.0,180.0,1105.0,1000.0,7.0,,,,,90.0,21.0,,,18.0
1123,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,350.0,240.0,1200.0,1130.0,6.0,,,,,75.0,21.0,,,13.0
1124,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,400.0,60.0,980.0,760.0,5.0,,,,,74.0,21.0,,,15.0
1125,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,400.0,120.0,990.0,850.0,7.0,,,,,87.0,21.0,,,20.0
1126,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,400.0,180.0,1000.0,850.0,6.1,,,,,45.0,21.0,,,12.0
1127,130,3.6,2.5,0.014,0.014,0.066,0.28,0.0,0.45,0.0,0.04,0.0,0.0,,,618.61,11.999999999999991,900.0,120.0,400.0,240.0,1040.0,845.0,4.5,,,,,20.0,21.0,,,2.0
1128,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,90.0,12.0,27.0,12.0,72.5,,,,3.35,,,,21.0,,,
1129,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,90.0,12.0,29.0,12.0,50.0,,,,3.5,,,,21.0,,,
1130,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,90.0,12.0,32.0,12.0,51.0,,,,3.2,,,,21.0,,,
1131,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,90.0,12.0,35.0,12.0,50.0,,,,4.15,,,,21.0,,,
1132,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,94.0,12.0,27.0,12.0,56.0,,,,4.0,,,,21.0,,,
1133,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,94.0,12.0,29.0,12.0,50.0,,,,3.45,,,,21.0,,,
1134,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,94.0,12.0,32.0,12.0,65.0,,,,4.1000000000000005,,,,21.0,,,
1135,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.07500000000000001,0.025,0.09000000000000001,0.15000000000000002,0.04000000000000001,0.0,0.0,0.0,,,673.23,11.071000000000003,94.0,12.0,35.0,12.0,50.0,,,,4.1000000000000005,,,,21.0,,,
1136,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,90.0,12.0,27.0,12.0,72.5,,,,4.75,,,,21.0,,,
1137,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,90.0,12.0,29.0,12.0,74.5,,,,4.45,,,,21.0,,,
1138,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,90.0,12.0,32.0,12.0,78.0,,,,4.1000000000000005,,,,21.0,,,
1139,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,90.0,12.0,35.0,12.0,75.0,,,,3.6500000000000004,,,,21.0,,,
1140,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,94.0,12.0,27.0,12.0,67.0,,,,4.75,,,,21.0,,,
1141,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,94.0,12.0,29.0,12.0,79.0,,,,4.1000000000000005,,,,21.0,,,
1142,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,94.0,12.0,32.0,12.0,75.0,,,,4.3,,,,21.0,,,
1143,13.200000000000001,0.35000000000000003,0.25,0.00030000000000000003,0.00030000000000000003,0.073,0.025,0.09000000000000001,0.08000000000000002,0.04000000000000001,0.0,0.0,0.0,,,676.22,8.932000000000015,94.0,12.0,35.0,12.0,65.0,,,,4.1000000000000005,,,,21.0,,,
1144,133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,,,586.13,9.862000000000013,927.0,120.0,260.0,120.0,1446.4,1126.2,2.6,,46.9,,,,21.0,11.5,,
1145,133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,,,586.13,9.862000000000013,927.0,120.0,316.0,120.0,1264.1,1031.3,4.4,,41.2,,,,21.0,20.0,,
1146,133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0.0,0.0,0.0,,,586.13,9.862000000000013,927.0,120.0,385.0,120.0,1061.2,776.1,13.7,,30.1,,,,21.0,37.0,,
1147,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,5.0,,,,,,,,,21.0,,55.0,6.4
1148,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,15.0,,,,,,,,,21.0,,16.0,10.9
1149,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,30.0,,,,,,,,,21.0,,7.0,17.2
1150,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,60.0,,,,,,,,,21.0,,3.0,27.2
1151,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,90.0,,,,,,,,,21.0,,0.0,21.5
1152,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,120.0,,,,,,,,,21.0,,0.0,17.1
1153,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,315.0,240.0,,,,,,,,,21.0,,0.0,15.0
1154,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,5.0,,,,,,,,,21.0,,64.0,9.4
1155,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,15.0,,,,,,,,,21.0,,15.0,26.1
1156,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,30.0,,,,,,,,,21.0,,6.0,35.6
1157,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,60.0,,,,,,,,,21.0,,0.0,45.9
1158,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,90.0,,,,,,,,,21.0,,0.0,44.0
1159,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,120.0,,,,,,,,,21.0,,0.0,42.8
1160,134,3.66,2.23,0.015,0.024,0.047,0.26,1.02,0.66,0.26,0.0,0.0,0.0,0.754,0.24600000000000002,638.98,8.903000000000015,870.0,120.0,370.0,240.0,,,,,,,,,21.0,,0.0,30.8
1161,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,47.0,-60.0,,,
1162,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,48.0,-60.0,,,
1163,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,49.0,-60.0,,,
1164,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,42.0,-40.0,,,
1165,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,58.0,-40.0,,,
1166,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,72.0,-40.0,,,
1167,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,74.0,-20.0,,,
1168,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,76.0,-20.0,,,
1169,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,90.0,-20.0,,,
1170,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,98.0,0.0,,,
1171,135,3.73,2.55,0.023,0.045,0.044,0.3,1.25,1.03,0.18,0.032,0.0,0.0,,,649.94,7.100000000000012,900.0,60.0,300.0,60.0,1000.0,730.0,12.0,277.0,,,,108.0,0.0,,,
